order_id,customer_id,order_date,product_id,quantity,price,payment_type,status
8190,659,2023-09-09,229,3,1033.05,Debit Card,Delivered
8191,2286,2024-02-24,481,1,540.88,Credit Card,Delivered
8192,80,2024-05-11,443,5,4724.9,UPI,Delivered
8193,1623,2024-12-10,155,4,3186.4,Debit Card,Delivered
8194,1160,2024-06-18,15,3,1329.81,Debit Card,Delivered
8195,2507,2025-06-16,221,1,932.04,Credit Card,Delivered
8196,2812,2024-09-19,321,5,4679.05,UPI,Delivered
8197,642,2024-09-09,439,5,4638.8,Credit Card,Delivered
8198,646,2024-12-16,252,2,682.6,Credit Card,Delivered
8199,2944,2025-04-20,341,1,1203.72,Net Banking,Delivered
8200,1302,2024-06-10,452,2,513.56,Net Banking,Delivered
8201,665,2024-04-20,279,5,5097.0,Net Banking,Delivered
8202,2647,2025-07-10,52,4,4188.64,Credit Card,Delivered
8203,343,2025-05-29,28,4,2020.88,UPI,Delivered
8204,971,2024-08-23,298,1,845.39,Credit Card,Delivered
8205,1598,2023-12-22,137,2,1854.1,Net Banking,Delivered
8206,1555,2024-12-19,137,2,1854.1,Credit Card,Delivered
8207,2190,2025-02-20,370,3,1401.27,Credit Card,Delivered
8208,405,2025-05-28,429,3,2970.45,Debit Card,Delivered
8209,432,2024-02-13,271,1,1185.94,Net Banking,Delivered
8210,153,2024-08-17,190,2,1030.66,Net Banking,Delivered
8211,729,2023-12-22,424,4,1685.12,Credit Card,Delivered
8212,2484,2025-03-22,212,3,2882.04,Net Banking,Delivered
8213,2235,2024-03-07,363,2,584.66,Net Banking,Delivered
8214,2523,2024-09-29,380,5,4984.65,Credit Card,Returned
8215,1928,2025-02-15,290,1,1160.58,Credit Card,Delivered
8216,2495,2025-05-15,82,4,3937.92,UPI,Delivered
8217,488,2024-01-14,433,3,2555.07,UPI,Delivered
8218,2286,2024-12-15,33,4,1765.36,Credit Card,Returned
8219,207,2025-07-19,444,1,186.97,Credit Card,Delivered
8220,2879,2025-07-09,381,1,840.92,Net Banking,Delivered
8221,2677,2024-04-20,366,1,217.48,Debit Card,Delivered
8222,2383,2024-12-10,99,3,2566.32,Net Banking,Delivered
8223,2165,2024-09-17,42,2,2681.78,UPI,Delivered
8224,2041,2024-06-18,113,5,3446.05,Net Banking,Delivered
8225,1766,2024-11-21,96,1,197.06,Credit Card,Returned
8226,1355,2023-11-22,62,3,2687.46,UPI,Delivered
8227,1623,2025-05-14,290,5,5802.9,Debit Card,Delivered
8228,2503,2024-06-08,398,3,3617.31,Net Banking,Delivered
8229,1799,2025-04-27,413,4,1819.64,UPI,Delivered
8230,2298,2024-08-08,9,3,3730.32,Debit Card,Delivered
8231,2073,2024-01-04,318,2,1829.8,Debit Card,Returned
8232,1582,2024-06-22,303,2,600.52,Debit Card,Delivered
8233,1814,2024-05-20,174,1,1143.41,UPI,Delivered
8234,1408,2025-04-25,112,2,1071.82,Net Banking,Delivered
8235,213,2024-03-09,352,1,374.53,Net Banking,Delivered
8236,2588,2024-08-26,274,4,3011.56,Credit Card,Delivered
8237,84,2024-03-20,297,4,4901.76,UPI,Returned
8238,1657,2024-01-23,498,4,4145.96,UPI,Delivered
8239,621,2023-11-17,468,3,1698.06,Net Banking,Delivered
8240,2368,2023-08-12,164,3,2240.19,Net Banking,Delivered
8241,1566,2025-05-19,144,3,3881.16,Debit Card,Delivered
8242,191,2024-12-16,303,5,1501.3,UPI,Delivered
8243,141,2025-04-11,53,5,2693.3,Net Banking,Delivered
8244,1869,2024-07-12,394,1,738.93,Credit Card,Delivered
8245,1987,2024-07-22,61,3,3441.51,Net Banking,Delivered
8246,2483,2024-04-29,126,2,1698.58,UPI,Delivered
8247,1149,2024-08-31,35,4,3660.2,UPI,Delivered
8248,2421,2024-07-20,224,5,2540.55,Net Banking,Delivered
8249,2727,2023-07-24,313,2,1002.94,UPI,Delivered
8250,1199,2025-07-07,317,3,2233.53,Net Banking,Delivered
8251,2307,2024-08-18,50,1,1175.36,UPI,Returned
8252,1627,2025-06-19,120,5,2014.45,Credit Card,Delivered
8253,59,2024-11-04,265,1,245.09,Debit Card,Returned
8254,1043,2024-03-02,44,3,2773.83,UPI,Delivered
8255,1522,2024-01-26,346,5,2952.65,Debit Card,Delivered
8256,2484,2023-11-21,454,5,2617.8,Debit Card,Delivered
8257,527,2025-03-12,151,3,538.95,UPI,Delivered
8258,2156,2025-06-06,445,4,1741.12,UPI,Delivered
8259,17,2024-12-07,388,4,4102.92,Net Banking,Delivered
8260,2286,2024-06-02,221,3,2796.12,Credit Card,Returned
8261,1881,2025-03-11,35,2,1830.1,UPI,Delivered
8262,2305,2025-04-05,226,4,2264.52,Credit Card,Delivered
8263,195,2024-11-05,490,2,2050.68,Debit Card,Returned
8264,1202,2024-09-28,56,5,3381.4,UPI,Delivered
8265,1880,2024-01-06,324,2,1722.48,Debit Card,Delivered
8266,1595,2024-12-12,234,1,432.15,UPI,Delivered
8267,824,2025-04-24,373,3,857.58,Credit Card,Delivered
8268,2047,2024-12-05,315,3,2497.53,Debit Card,Delivered
8269,2727,2024-02-01,7,2,552.5,Debit Card,Delivered
8270,2943,2024-03-10,180,1,948.54,Credit Card,Delivered
8271,2273,2024-01-26,206,2,2539.46,UPI,Returned
8272,642,2025-05-27,199,4,1336.32,UPI,Returned
8273,1677,2025-02-06,254,1,1104.92,Net Banking,Delivered
8274,2362,2024-06-19,441,1,484.74,Credit Card,Delivered
8275,2643,2024-10-26,275,2,712.0,Credit Card,Delivered
8276,467,2025-01-07,15,2,886.54,Debit Card,Delivered
8277,1386,2024-04-07,37,3,1035.18,Credit Card,Delivered
8278,1988,2025-05-24,314,2,1228.22,UPI,Delivered
8279,2084,2024-09-08,270,4,3005.08,UPI,Delivered
8280,1418,2023-08-14,47,5,4179.7,UPI,Returned
8281,2689,2024-04-22,470,2,1964.94,Net Banking,Delivered
8282,2630,2023-08-08,469,3,2008.5,Debit Card,Delivered
8283,1643,2025-03-04,408,4,5473.92,UPI,Delivered
8284,2371,2025-02-02,385,4,1691.0,Credit Card,Delivered
8285,2429,2025-03-25,476,4,588.2,Credit Card,Delivered
8286,366,2024-03-14,442,2,1430.7,Credit Card,Delivered
8287,2322,2024-03-24,178,3,1102.23,UPI,Delivered
8288,1245,2025-04-02,372,5,3675.85,Debit Card,Delivered
8289,57,2023-09-05,478,2,782.46,Debit Card,Delivered
8290,2202,2024-04-26,142,1,673.51,Credit Card,Returned
8291,1623,2025-01-30,404,1,767.66,UPI,Delivered
8292,158,2023-08-14,157,4,645.8,Net Banking,Delivered
8293,60,2024-10-25,3,5,3095.9,Debit Card,Delivered
8294,843,2023-12-03,56,3,2028.84,Net Banking,Delivered
8295,930,2024-09-06,35,3,2745.15,Credit Card,Delivered
8296,2265,2024-02-15,380,1,996.93,Net Banking,Delivered
8297,1540,2024-05-27,238,3,1178.01,Net Banking,Returned
8298,2334,2024-07-14,405,4,1268.92,UPI,Delivered
8299,2577,2023-11-26,340,2,1688.48,Debit Card,Delivered
8300,425,2025-02-09,199,1,334.08,Credit Card,Delivered
8301,2426,2025-04-20,91,4,1738.4,UPI,Delivered
8302,176,2023-07-27,280,5,6217.6,UPI,Delivered
8303,840,2023-08-29,441,1,484.74,UPI,Delivered
8304,990,2024-07-10,450,4,829.52,UPI,Delivered
8305,2099,2023-12-21,192,4,2671.96,Debit Card,Delivered
8306,1732,2024-02-23,326,2,2013.12,Credit Card,Delivered
8307,2669,2023-12-01,421,5,1143.55,Debit Card,Returned
8308,2378,2025-07-02,35,3,2745.15,UPI,Delivered
8309,2446,2025-02-28,292,1,431.36,Net Banking,Delivered
8310,2507,2024-10-31,36,5,5272.65,Credit Card,Delivered
8311,2740,2025-03-01,370,3,1401.27,Net Banking,Delivered
8312,2001,2023-12-20,177,3,3526.26,Net Banking,Delivered
8313,2863,2024-10-03,320,3,2983.98,Net Banking,Delivered
8314,854,2023-08-25,55,5,3236.95,Debit Card,Returned
8315,709,2025-01-12,78,5,3777.1,Credit Card,Delivered
8316,2317,2024-07-18,165,4,1086.8,Credit Card,Delivered
8317,2561,2024-07-02,442,4,2861.4,Debit Card,Delivered
8318,2105,2024-01-13,443,4,3779.92,UPI,Delivered
8319,2240,2025-06-30,345,2,1273.1,Net Banking,Delivered
8320,432,2025-02-13,117,5,3072.2,Credit Card,Returned
8321,2705,2024-08-04,249,1,530.37,UPI,Delivered
8322,2958,2025-06-24,100,4,5027.68,Debit Card,Delivered
8323,639,2023-11-08,163,4,1186.12,Net Banking,Delivered
8324,600,2025-05-06,454,4,2094.24,Net Banking,Delivered
8325,283,2024-10-21,459,2,1017.92,Credit Card,Returned
8326,438,2024-03-21,232,3,2504.28,Net Banking,Delivered
8327,219,2024-02-15,373,2,571.72,Debit Card,Delivered
8328,757,2024-11-25,329,1,547.51,Net Banking,Delivered
8329,2984,2025-03-24,406,5,5209.35,Credit Card,Delivered
8330,173,2025-07-06,484,4,2974.2,Credit Card,Returned
8331,368,2024-04-14,266,5,6072.95,Net Banking,Delivered
8332,2304,2024-12-20,110,4,530.92,UPI,Returned
8333,2935,2024-11-20,37,4,1380.24,UPI,Delivered
8334,1275,2025-01-03,432,3,762.57,Net Banking,Delivered
8335,2839,2023-07-24,110,5,663.65,Debit Card,Delivered
8336,2519,2024-01-24,384,5,1419.4,Net Banking,Delivered
8337,538,2024-09-29,202,2,607.92,Debit Card,Returned
8338,883,2025-07-08,429,2,1980.3,Credit Card,Delivered
8339,2100,2023-08-12,455,5,1969.5,Credit Card,Delivered
8340,336,2023-09-08,83,3,2497.11,Debit Card,Returned
8341,378,2024-06-12,146,1,251.06,UPI,Delivered
8342,731,2023-11-04,439,1,927.76,Debit Card,Delivered
8343,725,2024-04-06,125,2,449.24,Credit Card,Delivered
8344,439,2024-09-27,484,5,3717.75,Debit Card,Delivered
8345,481,2024-04-18,414,1,1065.74,Net Banking,Delivered
8346,1847,2023-10-14,119,2,988.56,Net Banking,Returned
8347,2223,2024-04-21,43,2,2574.72,Debit Card,Delivered
8348,505,2023-08-19,143,1,868.88,Net Banking,Returned
8349,1481,2024-12-27,359,1,1037.11,Credit Card,Returned
8350,1207,2023-11-01,394,3,2216.79,Net Banking,Delivered
8351,732,2025-01-06,413,5,2274.55,Credit Card,Delivered
8352,2437,2025-01-12,92,1,483.7,UPI,Delivered
8353,2665,2024-11-26,128,3,1305.75,Credit Card,Delivered
8354,1996,2023-07-24,333,5,5179.6,Credit Card,Delivered
8355,2418,2024-03-09,454,3,1570.68,Net Banking,Delivered
8356,1698,2024-04-12,115,3,3448.86,UPI,Delivered
8357,1411,2023-08-07,183,1,1129.86,UPI,Delivered
8358,1698,2024-12-13,359,4,4148.44,Net Banking,Delivered
8359,1725,2023-12-11,201,3,2709.36,Credit Card,Delivered
8360,2718,2024-09-29,24,5,2970.9,Net Banking,Delivered
8361,2630,2023-10-02,87,3,1047.81,Net Banking,Delivered
8362,968,2024-03-19,318,5,4574.5,Debit Card,Delivered
8363,1615,2023-12-30,192,3,2003.97,Debit Card,Delivered
8364,2118,2024-04-12,292,1,431.36,UPI,Delivered
8365,2114,2024-01-13,446,5,6349.65,Debit Card,Delivered
8366,529,2025-06-07,481,4,2163.52,UPI,Delivered
8367,2958,2023-09-09,112,1,535.91,Net Banking,Delivered
8368,380,2023-11-06,237,5,753.85,Net Banking,Delivered
8369,790,2025-06-25,491,1,1187.44,UPI,Delivered
8370,1215,2024-07-15,343,1,1306.6,Net Banking,Returned
8371,1140,2024-10-26,479,3,3813.48,Net Banking,Delivered
8372,1725,2024-02-11,13,4,2016.84,Net Banking,Delivered
8373,166,2025-03-11,85,5,3970.1,Credit Card,Returned
8374,453,2025-01-02,327,5,5731.05,Debit Card,Delivered
8375,1876,2025-01-04,73,1,991.29,Credit Card,Delivered
8376,2952,2024-12-24,158,4,1621.68,Debit Card,Delivered
8377,769,2025-01-02,361,3,1916.28,Debit Card,Delivered
8378,2787,2024-01-17,79,4,958.28,Credit Card,Delivered
8379,467,2025-04-21,464,2,1282.08,Credit Card,Delivered
8380,1719,2024-01-10,120,3,1208.67,Net Banking,Delivered
8381,1226,2025-02-23,85,3,2382.06,Net Banking,Delivered
8382,2935,2024-08-05,376,3,742.92,Net Banking,Delivered
8383,1667,2024-11-13,384,4,1135.52,Debit Card,Returned
8384,1288,2025-05-17,52,3,3141.48,Credit Card,Delivered
8385,2143,2025-04-27,462,3,2449.41,UPI,Delivered
8386,2365,2025-03-01,33,1,441.34,Credit Card,Delivered
8387,753,2024-04-02,124,1,660.24,Net Banking,Delivered
8388,1931,2023-12-14,151,1,179.65,Debit Card,Returned
8389,2738,2023-09-20,415,2,1617.8,Net Banking,Delivered
8390,2762,2025-03-31,498,2,2072.98,UPI,Delivered
8391,2398,2025-01-31,484,3,2230.65,Net Banking,Delivered
8392,886,2025-02-03,419,4,698.2,UPI,Delivered
8393,2045,2025-06-23,236,5,1133.45,Credit Card,Delivered
8394,1243,2023-10-07,146,1,251.06,Net Banking,Delivered
8395,2919,2023-10-15,275,1,356.0,Net Banking,Returned
8396,2970,2023-11-08,98,2,1075.58,Net Banking,Delivered
8397,138,2024-01-22,387,4,2758.36,Net Banking,Delivered
8398,545,2024-12-12,83,4,3329.48,UPI,Delivered
8399,2731,2024-04-19,404,5,3838.3,Credit Card,Delivered
8400,798,2024-10-10,358,3,2198.37,UPI,Delivered
8401,173,2023-08-12,52,1,1047.16,Debit Card,Delivered
8402,1255,2024-02-19,245,2,1172.28,Debit Card,Delivered
8403,2980,2025-05-25,227,2,602.8,Credit Card,Delivered
8404,2909,2023-11-27,111,2,707.64,Net Banking,Delivered
8405,185,2024-05-27,78,1,755.42,UPI,Delivered
8406,279,2024-04-24,313,4,2005.88,Debit Card,Returned
8407,2441,2023-12-11,408,2,2736.96,Net Banking,Delivered
8408,2621,2025-06-07,25,5,5247.4,Net Banking,Delivered
8409,2664,2024-07-12,362,2,1653.74,UPI,Delivered
8410,1209,2025-04-15,57,1,1159.4,Credit Card,Delivered
8411,294,2024-02-11,108,3,846.36,Credit Card,Returned
8412,406,2023-11-13,29,3,2769.3,Credit Card,Delivered
8413,415,2024-09-21,201,3,2709.36,UPI,Delivered
8414,103,2024-06-22,474,3,2681.61,Credit Card,Delivered
8415,2104,2025-05-03,129,2,996.46,UPI,Delivered
8416,1628,2024-12-26,293,3,2667.66,Net Banking,Delivered
8417,2959,2024-05-11,462,1,816.47,UPI,Returned
8418,1711,2025-06-23,195,2,1955.96,Credit Card,Delivered
8419,1987,2023-12-10,354,4,2318.24,UPI,Delivered
8420,2613,2025-04-07,356,1,1314.89,Debit Card,Delivered
8421,1557,2024-12-20,444,2,373.94,Net Banking,Returned
8422,305,2024-04-13,64,3,456.87,Debit Card,Delivered
8423,1984,2023-10-15,141,2,2197.48,Debit Card,Delivered
8424,1818,2025-01-08,186,5,5533.9,Net Banking,Delivered
8425,1820,2023-08-29,345,3,1909.65,Credit Card,Delivered
8426,559,2024-08-30,221,3,2796.12,Net Banking,Delivered
8427,2831,2024-04-28,426,5,2834.05,Debit Card,Returned
8428,426,2024-08-09,141,5,5493.7,Net Banking,Delivered
8429,930,2024-01-10,476,3,441.15,Credit Card,Delivered
8430,2270,2024-09-03,246,3,853.05,Net Banking,Delivered
8431,992,2023-12-17,299,1,378.48,Net Banking,Delivered
8432,997,2024-09-23,53,5,2693.3,Net Banking,Returned
8433,383,2025-01-26,374,3,2585.19,UPI,Delivered
8434,194,2024-12-27,73,3,2973.87,Net Banking,Delivered
8435,2529,2024-04-17,226,2,1132.26,Net Banking,Delivered
8436,231,2024-04-16,6,5,1749.15,Net Banking,Returned
8437,1905,2024-03-04,135,3,2929.62,UPI,Delivered
8438,2772,2024-04-11,376,1,247.64,Debit Card,Delivered
8439,1200,2023-09-21,84,5,1448.25,Credit Card,Delivered
8440,2986,2024-02-07,104,4,4768.44,UPI,Delivered
8441,329,2024-11-22,268,1,260.09,UPI,Delivered
8442,831,2025-02-27,166,5,5751.65,Credit Card,Delivered
8443,1189,2024-06-20,384,4,1135.52,Debit Card,Delivered
8444,569,2023-08-21,54,3,2407.26,UPI,Delivered
8445,2941,2025-03-31,274,2,1505.78,Debit Card,Delivered
8446,1241,2024-10-31,306,1,688.96,Net Banking,Delivered
8447,371,2025-04-20,371,4,744.0,Credit Card,Delivered
8448,214,2025-06-25,367,1,221.06,Net Banking,Delivered
8449,1974,2024-11-18,178,1,367.41,Credit Card,Delivered
8450,397,2023-09-21,206,1,1269.73,Debit Card,Delivered
8451,1410,2024-10-17,48,1,842.78,UPI,Returned
8452,851,2024-01-17,207,4,545.68,Credit Card,Returned
8453,1014,2024-03-28,170,3,1930.44,Credit Card,Delivered
8454,2094,2023-10-01,108,1,282.12,Debit Card,Delivered
8455,446,2023-09-19,63,4,2355.44,Net Banking,Delivered
8456,1149,2024-07-25,28,5,2526.1,UPI,Delivered
8457,885,2024-12-18,259,2,2362.86,Net Banking,Delivered
8458,1133,2025-06-20,11,2,1193.7,Net Banking,Delivered
8459,1917,2025-07-07,352,3,1123.59,Credit Card,Delivered
8460,2603,2024-03-13,289,1,1209.93,Credit Card,Delivered
8461,2762,2024-04-13,69,4,3503.72,Credit Card,Delivered
8462,1934,2025-04-24,450,1,207.38,Credit Card,Delivered
8463,2185,2024-04-23,385,5,2113.75,UPI,Delivered
8464,1687,2024-03-19,327,1,1146.21,Debit Card,Delivered
8465,2098,2025-02-27,431,4,3722.28,Debit Card,Returned
8466,295,2025-01-02,12,1,136.17,Debit Card,Delivered
8467,2515,2024-01-07,223,4,4449.36,UPI,Delivered
8468,271,2025-01-05,18,2,2619.4,Credit Card,Delivered
8469,874,2024-07-07,54,4,3209.68,Debit Card,Delivered
8470,2608,2025-01-13,164,5,3733.65,UPI,Delivered
8471,1138,2023-08-14,219,4,531.76,UPI,Delivered
8472,1129,2025-07-07,246,2,568.7,Credit Card,Delivered
8473,1059,2025-03-06,33,5,2206.7,Net Banking,Delivered
8474,45,2024-06-09,392,4,4221.28,Debit Card,Delivered
8475,2323,2023-11-03,393,2,1222.4,Credit Card,Delivered
8476,596,2024-07-23,440,5,1770.65,UPI,Delivered
8477,585,2023-12-12,381,3,2522.76,Net Banking,Delivered
8478,2771,2024-09-15,487,5,3819.3,UPI,Delivered
8479,1513,2025-05-07,436,5,4187.2,Debit Card,Delivered
8480,1482,2023-10-12,449,3,1621.26,Net Banking,Delivered
8481,2982,2024-06-07,29,1,923.1,Net Banking,Delivered
8482,1127,2024-07-08,165,2,543.4,UPI,Returned
8483,1991,2023-12-23,415,3,2426.7,UPI,Delivered
8484,1321,2024-01-29,394,4,2955.72,Debit Card,Delivered
8485,910,2024-06-28,337,3,1029.66,Credit Card,Delivered
8486,354,2024-01-31,276,2,2792.86,Credit Card,Returned
8487,67,2024-05-15,86,3,1010.58,Credit Card,Delivered
8488,85,2023-10-03,187,2,2408.7,Credit Card,Delivered
8489,2918,2025-05-06,357,5,1673.8,Net Banking,Delivered
8490,272,2023-11-07,417,1,603.54,UPI,Delivered
8491,1277,2025-05-07,381,1,840.92,UPI,Delivered
8492,1504,2023-09-26,275,1,356.0,Credit Card,Returned
8493,1211,2024-12-20,360,3,376.56,UPI,Delivered
8494,1807,2024-03-23,21,5,2627.0,Credit Card,Delivered
8495,221,2025-04-26,280,3,3730.56,Net Banking,Delivered
8496,1983,2024-07-24,227,5,1507.0,Credit Card,Delivered
8497,1909,2024-05-06,153,1,624.74,Credit Card,Delivered
8498,175,2024-06-13,466,3,1046.91,Net Banking,Delivered
8499,770,2025-01-29,44,2,1849.22,UPI,Delivered
8500,1448,2025-01-31,81,4,4656.8,UPI,Delivered
8501,2011,2025-03-04,367,2,442.12,Net Banking,Returned
8502,438,2025-05-26,441,5,2423.7,UPI,Delivered
8503,554,2025-02-20,38,2,336.92,Net Banking,Delivered
8504,2403,2023-11-27,223,1,1112.34,UPI,Delivered
8505,1101,2025-03-03,287,5,5477.4,Debit Card,Returned
8506,2108,2024-06-15,18,2,2619.4,Debit Card,Delivered
8507,466,2024-02-05,40,1,323.82,Debit Card,Delivered
8508,2104,2025-06-05,389,4,1761.16,UPI,Delivered
8509,1697,2023-10-07,411,4,4618.16,UPI,Returned
8510,2126,2023-12-02,68,2,1604.34,Net Banking,Delivered
8511,734,2025-02-25,55,5,3236.95,Net Banking,Delivered
8512,2553,2024-06-14,127,4,1239.64,Net Banking,Delivered
8513,2514,2023-08-12,349,3,3289.56,Net Banking,Delivered
8514,1532,2024-08-22,321,5,4679.05,Debit Card,Delivered
8515,272,2024-02-06,486,2,1821.02,Credit Card,Delivered
8516,127,2024-09-01,461,3,2752.44,UPI,Delivered
8517,2755,2023-10-21,49,1,194.62,Net Banking,Returned
8518,2071,2024-08-21,78,5,3777.1,Debit Card,Delivered
8519,971,2025-03-20,321,2,1871.62,Credit Card,Delivered
8520,2149,2024-12-10,135,5,4882.7,Debit Card,Delivered
8521,894,2024-06-28,470,2,1964.94,UPI,Delivered
8522,2844,2024-05-20,197,4,4013.6,UPI,Returned
8523,468,2023-11-22,69,5,4379.65,UPI,Returned
8524,130,2023-07-31,471,1,488.93,UPI,Delivered
8525,2731,2024-10-20,489,1,1067.24,Debit Card,Delivered
8526,214,2024-11-14,239,3,586.95,Debit Card,Delivered
8527,2674,2025-07-14,311,5,1085.3,Debit Card,Delivered
8528,391,2023-09-04,227,3,904.2,Debit Card,Delivered
8529,2406,2024-06-14,444,5,934.85,UPI,Delivered
8530,610,2024-10-06,273,5,4401.1,Debit Card,Delivered
8531,554,2024-01-18,239,1,195.65,Credit Card,Delivered
8532,364,2023-09-24,423,5,1926.5,Debit Card,Delivered
8533,470,2024-10-31,306,3,2066.88,Credit Card,Returned
8534,2096,2025-04-27,17,5,1266.45,UPI,Delivered
8535,622,2024-06-20,231,5,2080.95,Net Banking,Returned
8536,2945,2024-01-23,247,2,991.76,Net Banking,Delivered
8537,2128,2023-08-05,340,5,4221.2,Credit Card,Returned
8538,745,2025-03-25,125,5,1123.1,Net Banking,Delivered
8539,40,2025-05-06,459,5,2544.8,Debit Card,Delivered
8540,975,2024-01-19,345,1,636.55,Credit Card,Delivered
8541,613,2025-07-06,46,4,1164.4,Credit Card,Delivered
8542,224,2024-11-12,429,5,4950.75,Net Banking,Delivered
8543,1480,2024-10-27,51,2,1682.68,Net Banking,Returned
8544,233,2024-04-06,452,4,1027.12,Debit Card,Delivered
8545,472,2023-09-16,377,1,293.05,Credit Card,Delivered
8546,1639,2024-06-23,185,5,4121.95,Debit Card,Delivered
8547,830,2025-02-18,416,4,4010.72,Net Banking,Delivered
8548,642,2024-08-07,147,2,2393.56,Net Banking,Delivered
8549,2583,2025-07-20,301,3,2324.1,UPI,Delivered
8550,2198,2023-09-05,464,3,1923.12,Debit Card,Delivered
8551,53,2024-03-18,386,2,628.7,Debit Card,Delivered
8552,1447,2024-04-06,475,3,1704.57,UPI,Delivered
8553,2260,2023-08-15,103,3,3153.12,Net Banking,Delivered
8554,1001,2025-01-24,290,1,1160.58,Net Banking,Delivered
8555,2208,2024-04-02,485,1,432.71,Net Banking,Delivered
8556,272,2025-01-31,24,5,2970.9,Net Banking,Delivered
8557,2688,2024-11-10,30,1,894.21,Credit Card,Delivered
8558,2063,2025-04-19,207,5,682.1,Net Banking,Delivered
8559,2476,2024-10-21,364,5,1379.95,Net Banking,Delivered
8560,539,2024-09-12,342,3,2684.1,Debit Card,Delivered
8561,1104,2023-11-08,217,1,210.96,Debit Card,Returned
8562,515,2025-07-02,294,4,5611.76,Net Banking,Delivered
8563,2221,2025-04-18,63,1,588.86,Net Banking,Delivered
8564,111,2023-10-26,348,1,254.51,Credit Card,Returned
8565,1056,2025-06-30,395,2,1104.64,Debit Card,Delivered
8566,68,2024-12-27,171,2,1549.38,Debit Card,Delivered
8567,1813,2025-01-17,496,2,971.0,Debit Card,Delivered
8568,2743,2025-02-02,401,5,1605.25,Debit Card,Delivered
8569,655,2024-06-10,407,3,2684.34,Debit Card,Delivered
8570,1638,2024-06-27,215,1,789.96,Debit Card,Delivered
8571,1222,2024-01-13,142,2,1347.02,Net Banking,Delivered
8572,1652,2024-12-27,223,5,5561.7,Debit Card,Delivered
8573,1880,2025-04-05,425,1,263.02,UPI,Delivered
8574,812,2023-10-06,18,4,5238.8,UPI,Delivered
8575,2325,2023-12-02,198,3,1150.29,Net Banking,Delivered
8576,2729,2025-03-02,151,1,179.65,Net Banking,Delivered
8577,223,2024-01-04,112,1,535.91,Net Banking,Delivered
8578,167,2024-02-23,350,3,815.97,Credit Card,Delivered
8579,2773,2025-03-19,428,4,4959.08,Net Banking,Delivered
8580,1534,2024-01-14,54,5,4012.1,Net Banking,Returned
8581,265,2025-04-23,210,3,1730.04,Debit Card,Delivered
8582,1140,2025-03-14,98,2,1075.58,Net Banking,Delivered
8583,2237,2024-09-05,496,3,1456.5,Debit Card,Delivered
8584,2092,2025-07-04,234,5,2160.75,Net Banking,Delivered
8585,950,2024-09-24,479,5,6355.8,Credit Card,Delivered
8586,2888,2024-09-05,434,1,831.59,Net Banking,Delivered
8587,2921,2023-08-19,263,4,1575.08,Credit Card,Delivered
8588,2160,2024-03-16,231,1,416.19,Debit Card,Delivered
8589,2411,2024-08-13,327,4,4584.84,Net Banking,Returned
8590,739,2024-04-13,80,2,2473.04,Net Banking,Returned
8591,2411,2025-05-11,30,2,1788.42,Debit Card,Delivered
8592,1965,2025-07-16,425,4,1052.08,Credit Card,Delivered
8593,2230,2023-09-29,417,2,1207.08,Debit Card,Delivered
8594,2076,2024-12-12,478,2,782.46,Debit Card,Delivered
8595,1756,2024-03-03,121,3,3107.58,Credit Card,Delivered
8596,2283,2024-12-07,376,1,247.64,Net Banking,Delivered
8597,996,2023-11-16,234,2,864.3,UPI,Returned
8598,1052,2023-09-03,334,3,2878.47,Debit Card,Delivered
8599,754,2023-11-10,4,5,4383.0,Net Banking,Delivered
8600,753,2024-05-02,302,1,580.5,Debit Card,Delivered
8601,2239,2024-11-04,80,2,2473.04,UPI,Returned
8602,57,2025-04-14,336,5,2605.4,Net Banking,Returned
8603,1933,2024-01-25,175,4,4230.24,Credit Card,Delivered
8604,349,2024-05-27,358,2,1465.58,Credit Card,Delivered
8605,167,2024-03-08,96,1,197.06,UPI,Returned
8606,829,2024-04-30,474,1,893.87,Credit Card,Returned
8607,1653,2023-08-25,182,5,5479.25,UPI,Delivered
8608,144,2025-05-18,368,1,721.11,Debit Card,Delivered
8609,775,2024-12-29,228,1,258.25,Debit Card,Delivered
8610,2771,2023-11-10,464,4,2564.16,Net Banking,Delivered
8611,157,2024-09-22,359,3,3111.33,Net Banking,Delivered
8612,2268,2023-12-04,434,5,4157.95,Debit Card,Delivered
8613,626,2025-03-22,125,3,673.86,Net Banking,Returned
8614,2076,2025-02-01,82,2,1968.96,Debit Card,Delivered
8615,654,2024-01-21,472,1,1022.52,Net Banking,Delivered
8616,120,2023-10-12,493,1,1160.45,UPI,Delivered
8617,1864,2024-01-28,449,3,1621.26,Net Banking,Delivered
8618,1003,2024-02-04,211,3,3637.29,Debit Card,Delivered
8619,1260,2023-10-31,73,4,3965.16,Net Banking,Delivered
8620,1683,2024-07-21,163,1,296.53,Debit Card,Delivered
8621,1994,2024-04-27,186,5,5533.9,Credit Card,Delivered
8622,629,2025-03-07,315,3,2497.53,Credit Card,Delivered
8623,163,2024-05-04,499,4,1614.52,Net Banking,Delivered
8624,635,2024-06-27,401,1,321.05,Net Banking,Delivered
8625,295,2024-05-10,472,3,3067.56,Credit Card,Delivered
8626,1506,2024-07-17,263,5,1968.85,Debit Card,Delivered
8627,2012,2023-12-11,27,5,3969.95,Net Banking,Delivered
8628,2228,2024-11-02,415,3,2426.7,Debit Card,Delivered
8629,876,2024-11-05,85,4,3176.08,UPI,Delivered
